X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100
3.1124332669232113	-1.534462483059773	1.8703177004264306	-0.6472923285896726	-1.646562490276393	3.6268619145725434	-2.5455786464275505	2.4281166708279316	-2.4227321114874987	-1.7587833065736709	-0.6104760103922581	-2.192184104074198	1.379820890632065	-2.3180977714071114	-1.2696612563887657	3.4281421153931206	-2.2531188380339375	5.548602983237232	-0.9336084296785457	-0.7516544595383053	0.7247088008907895	-0.7937650008121202	-1.3200079093595405	-2.2740524242437856	-3.8861836643626804	1.1248729397152555	-0.6940222851956125	6.616392701067135	-0.7787384795779033	-1.312653823860362	0.3262861265469708	-0.8028125303443611	-1.7123656269353975	0.03129166225896592	-0.914554140334659	0.46871423277881685	-0.6986889385119954	-0.9801189465718998	1.410194503027298	-0.9252148573688602	3.6844115906496784	-1.4875208903634263	-1.1919876388231359	5.334317786281548	-1.1854984653685166	4.020384813204101	-2.189657266289472	-0.2474481158547144	0.5924809774207446	-1.670153884565287	0.0888535086188091	-1.9197004534722362	-1.6387532759861063	-6.83006778801208	-2.0602229190795867	-0.027222800182078725	-0.3320366929037136	-1.1748193449259325	-2.337198961671177	-1.4048607306771879	-2.690944330747599	-1.7061045682937714	-2.358442358824439	-0.5308306435734916	-2.2867078248683246	-2.596553081288166	-0.5294302275501533	-1.3655132049906753	-1.602483124116938	-0.7791140835847485	-3.037753887517772	-1.8665624816293014	-2.030568264612938	-14.467616786472334	-1.549022817932419	-0.9668489258244208	-2.9357020152356696	-1.8468959602934985	0.17260436108206884	-1.741598285288906	-2.3932666506332505	-1.3071119041814747	-1.8876284827854362	-3.1733359625865623	-0.6523755591550218	-0.7439766150087835	-1.8596362036807497	-2.3625030153704385	-1.2769251286018577	-1.9954194162429402	-1.2831862608654014	-2.9813147163865854	-1.0149323501047076	-1.4333393259338059	-0.5797902668381267	-2.1824274265763264	-2.7585315765271536	-2.631116078344222	-0.7382296345235657	-2.10524152734779
2.79945427132121	-1.6830658247362815	2.38383655419454	-1.513367725660579	-1.6462063220306205	-1.2352257261466826	-1.7485883303896055	-1.146159918664203	-1.664296166704605	-1.8499596491434898	2.830112840146316	-1.6421072535319268	-0.7989833968585652	-0.8461106910200091	-1.5511545703768388	-0.0715800636560338	-1.0685131429271608	-0.8968104733467678	-1.3310830229411597	-2.1510012999791397	-0.0258307916363948	-1.0254406915929613	-1.1574791681011298	-1.5376733417945048	-2.4244977588503605	0.3374966179130376	-0.8975713292377402	2.799508586529339	-0.2687127659396945	-0.9186218268164985	1.537203472634639	-1.7351398888162586	-2.1603545984588157	-0.36496205003256904	-1.786792869962079	0.1661327298216467	-1.2378456634151114	-1.533798239913111	2.4268350114730226	-2.4325797133191007	4.135896641256848	-2.165214747275006	-1.4962970766388612	-1.0738163870592197	-1.1100969461776364	0.5578524698966626	-1.39331955842019	-0.5294050794614048	0.45694231301469923	-3.5532921057484903	-0.9842013521572192	-1.8157378413561844	-0.13989478056920898	0.2060944172820048	-0.19438948103121703	-2.47154429354004	-0.8442270794666531	-1.4275005972135593	-4.600519559105898	-1.3970878910464524	-0.8981188184353209	-1.2452630213385072	-0.7655000565262249	0.17623244173451624	-1.9639741779903759	-2.8107978966118106	-0.0141293604334624	-0.6466103913103596	-5.902033916060554	-1.9379232534617867	-0.18729536060941346	-0.11518133465621057	-1.2060913103005575	-0.17968853397848727	-1.3931657578879326	-1.08043426376755	0.02810128217280471	-1.6814435740005302	0.0780399931883792	-2.136431531638759	-1.4509659901280378	0.12187639930444745	-2.149363071133201	-0.23997722240259248	-0.9261627150908324	-1.813721870012937	0.11157355323784918	-2.4264585981051843	-0.6660870915646508	-0.14892715805616988	-1.6630293473624898	-0.44586323630141594	-0.8115219737671264	-3.4928736461489804	-0.817420798691908	-2.1717222370693423	-4.322791563447504	-1.2645521565058842	-0.18474513566604134	-0.43528023115258585
-0.3461460339589831	0.4634125459957814	3.0489638550873246	1.1987917987091803	0.579183311997264	1.8026183566875755	1.6217870557379213	1.722787026018486	1.194118558720097	0.5609905481000719	-1.0124221641689992	1.3535518611614838	0.11311606482826787	1.9701020211969662	0.9083671874478391	1.0223006242514197	1.433204677602302	-0.5451978526317962	0.3414197457812777	-0.35767904776594983	0.17365762046364341	0.4499018772059547	-1.388221927937384	1.987112425284239	1.2896173170029621	-1.443596640362516	0.36158197516824364	3.4003358751187025	2.4215804577467117	0.7772192316884105	-0.8648742553398532	0.7173893235424365	0.9915284296355038	3.397644406401631	2.2098487996321508	-0.26039439477066406	0.6753045334793416	1.7315570020221467	-1.387570961471644	0.6417358317749366	0.557408425953167	0.9943432123939858	0.9031330262980085	-0.8745712321652451	0.0059987356517190666	-1.2277879208180547	1.1295171326971793	0.40550020037222506	0.5797067752354682	0.7857240364220428	0.22693021562848242	0.08647746737678817	0.9389268160687586	0.6090195685237405	1.3685680246677536	0.49032837834107695	1.4585522173737102	1.2789452459452637	0.5943595285272241	2.151680708681006	1.9754889508484945	0.45857946865481924	0.8174680921677621	0.9625382232976406	1.3137766858956037	1.5617204617668032	0.21702518067178325	2.2023852358590412	0.45906899685466174	1.384619710386624	0.39316381086630037	1.6988680985326552	0.9832604982974873	0.2148609133020962	0.4680056553627792	0.33416176242070955	1.2222292940021207	1.7269167674369514	1.735001977644602	1.7467969112189745	0.17756631451807392	0.745390082968644	2.097147328949137	0.9600780726298659	2.0107170031087813	1.1527594847336595	0.176456840256176	0.8290741270789563	1.363428918313389	0.5334342021446279	2.961675611118705	0.2072591504030999	0.2574995176820374	1.2240332182193916	1.3656815196244936	0.6580017433369288	2.7841986649732355	0.6910208480925183	0.9889391691932097	0.2061489787451684
-0.43943127193266374	-1.1215863390651992	2.734857132546899	-1.3061044667856665	-1.0911273554820657	-0.23670693464135098	-1.225320868189701	-0.6836612072965996	0.3610582308387628	-0.8006959568420275	1.1923578497947929	-1.8167056694503476	0.8141371597728775	-1.9250588552986108	-0.3774356666926897	0.1026655428365923	-1.0608877967885135	-0.6615245450481336	-1.6810721920421012	-0.3417115750757359	-0.6462692974887667	-0.4895977283163335	-1.1876632149229644	-0.9653456141184412	-1.1896010043255734	-0.5178266962574356	-0.9616213212572962	-1.1882211770289979	0.257598462567762	-0.7820428476245411	1.0445123717087161	-1.718614081646134	-0.4780883790603887	0.13766685372104845	0.06496456975158553	0.24247056439800269	-1.724362555819311	-0.6764544104359548	3.934273501842313	-0.18284307041061693	-1.845355264785184	-1.7275784250756505	-1.1318735691046804	-0.6227209725889685	-0.5666606212569102	-0.5639041378539018	-1.3791268851263359	0.5058541655128436	1.323047881860182	-0.08493136194002343	-0.8416070403397065	-0.4301051320413058	-0.7077214804982856	0.2257765912457219	-1.0583128937377664	-0.11093626127899978	-0.11488885639811029	-1.3295097347715277	-0.07426052605198333	-1.2286198718226664	0.20258415147185638	-2.1068765035795978	-0.18882276873294188	0.19739517692067077	-0.697185350359374	-0.3629498150665637	0.21185492426325386	-0.3068728918042633	-5.138634001356079	-1.328588176265675	-1.2164069403996622	0.12953489619057076	-1.3315543734683701	0.16121970552274156	0.626383238552857	0.1348495164394586	-0.21326652751964717	-1.650816323931914	0.02147593605673696	-2.628207127672482	-1.8219619517651566	0.14610927687979586	-1.213319591714567	-1.5028102263809298	-0.5184673327696359	-1.7751202777161816	-0.5606253494117508	-0.6165073855088595	-0.23012618976352808	-0.9134920224185632	-2.03245140566012	0.017471410604501462	-0.6813197551003995	0.03444755241141581	-1.6707579172349978	-2.2343801260052114	0.15154423886708904	-0.8153623328929721	-0.2904791071952392	0.08133575735113971
2.588821496473742	-1.6841905877326464	-0.38170558455778575	-0.19365758810158593	-0.11588470607406708	0.09671699747407649	-0.6706043947705278	-0.22453104840790972	-2.013113339765244	-1.0948716452908738	0.5271703839810028	-0.6884583078893033	3.3092294645841043	-0.5647381326624885	-0.3227632383376714	-0.22647602794750046	-0.7167229473300789	1.732557227888131	-0.8904921301098552	-1.27646725209804	0.13382337693033847	-0.9435392188332341	-0.5510130741781494	-1.246521712991223	-1.207566048433785	-0.9373346533975269	-0.34508227040538353	-0.16751934295363846	-2.8676488115469265	0.755500994815548	0.41751863552967106	-1.6866903872582302	-1.6444667163328934	-0.23258108587667714	-2.634631342475391	0.20945450936228863	-0.41404163708230113	-1.6216556357996241	-0.5065767782283147	-0.4641238898676167	-1.4537898790150532	-0.8241196781616813	0.38173654996336887	2.0899875206071474	-0.48309136570112204	-1.5843013883320682	-1.7533208513388219	-0.7377721275293866	1.6708712873150935	-0.239781290949439	-0.11938111156341695	-0.7574596469464258	-1.5616436545945827	-1.2410028100650572	-1.9212362436195252	0.08582760468208177	-0.03164317586986343	-0.5603541948730895	0.033378757394041544	-1.7632897708203052	0.2104970910810559	-1.6075254580145228	-0.6046894475365859	-0.5043194090828946	-0.8374409598745552	-1.3706946169071732	0.07013746879101646	-0.6862803264345231	0.08300668609709304	-1.4322431839615744	0.004263917375038112	-0.052261979102002414	-1.8638907755798728	-0.18301046161505563	-1.3220787554367488	-0.9998560428412216	0.07043950238775218	-1.652317946295329	0.17945645547015848	-1.8759533476939778	-0.645624356789148	-0.07603576658611975	-1.335151503517718	-0.25425929547516196	-1.6568345426442503	-0.6016993040284052	-1.3045241592590189	-1.6928559509834793	0.15190424322388044	-1.1601978826141734	-1.3097237403267765	0.09749743575526365	-1.7172873538009814	-0.4130772635819757	-0.916516878303317	-1.2183457742895327	-4.098043089585877	-0.5242662043995546	-0.7414700886815319	0.07320425000066168
-1.207907146354816	-0.28463305382733456	-1.0097442095564755	0.8062119675896912	-1.093127398316089	-1.253353386427219	0.4258099902926319	-0.4865896016078085	1.4196368224360305	0.03118315388382511	-0.25302555618053957	-0.7310777643751271	-0.8685311195839857	0.11384790056370195	0.471033663278744	-0.8462722172676316	0.7475430617302008	-1.140473547835652	0.4840484840261687	-0.6662173671642845	-1.885375484554445	1.6163737924511175	-0.9310448242296127	1.3940626621113998	-1.1321226783808527	-1.161471734168983	0.06329992899654499	-1.471955536124857	0.16854535396706524	-0.41626039894336375	-1.629590299993313	1.4276633833089354	0.17860331560002485	0.24711064774563538	-1.206412151922298	-1.0210943666697485	-0.049427837439208214	0.7909474821846438	1.0090642829580025	-0.47972643819947786	-1.8413866303192399	-0.4230896146410208	0.5968634065845642	-1.3095735272624809	0.3346178630276053	-0.41343468101959785	-1.397748482433909	-0.3087704828547231	-0.7871776499600777	-0.9274213969376764	-0.04941914647214224	-0.7245608180205665	0.4612615818934041	0.153287883977952	-0.06985053494888113	-0.09986988872866456	-0.9910490598767436	0.5099537428156377	0.04450039099002112	-0.19871297332841095	0.16280841375529476	0.5451083771156752	-0.13158712170649853	0.176251387257866	-0.13711996254092496	0.3345855642857613	0.21951408893874072	0.48428815706509803	0.22095342696767936	-0.5970357316330703	-0.672346908581906	0.1680635707228594	-0.4741723902552973	0.084984510591393	-0.8724792712220071	0.47703962978534586	0.045004917390730016	-0.241985187783273	0.12875852708102412	0.30734061537386664	0.519642479944942	0.15309266635390417	-0.0454206115151333	0.2989155170554865	-1.4475490316064503	-1.0258515049623478	0.1203878150308934	0.11022159757940371	0.30288992059201286	1.4885312489743585	-1.2374955815025266	0.8170893089909332	-0.25347380272242154	0.1190464662608833	-0.8683073170326965	-0.41875367200296837	0.2264144693256861	-0.5044594956927462	-0.2747097766812861	0.32610880667354125
-0.964784480476756	0.7219624189638916	-0.9424098669621058	0.5610667859305121	0.17012200984538675	-3.2894701884509843	-0.9588283632565567	-0.6605159058630051	0.16834931051693594	0.36602651064931013	-2.313194962881902	-1.8526700955623447	-1.3120728925397813	0.8595910381922129	0.9162474840026676	-1.787295348115386	-0.49890297847127174	-1.4209165974918998	-0.6982682063576695	0.19614037226349854	-1.6494200060900652	-0.7947606048138394	-0.9531708963349748	0.3337000746502901	-0.1346700211053058	-1.1788862986976911	-0.2891489187594612	-1.4748791409659023	0.3119649428388479	-0.5717284658735934	-1.0666991619336221	-0.43233308303591894	0.7325818131876491	-1.2528091741516736	-0.7928847351497036	-1.1804256990614803	0.3002500418026934	0.13357064971115512	-1.455175174029173	0.23544873716363868	-1.0174588590698919	0.4047924097374116	1.3487537126120681	-0.851984680709139	-0.05410684898799728	-1.7010552721263175	-0.6992183003431583	0.346342824904137	0.03455370807079029	-0.7473672078819149	0.22130427737637232	-0.5460769075338553	0.48666710632388327	0.22457599653153423	0.6782354814388443	-0.17351908823639384	1.2539963706640682	-1.9697220504736421	0.033707991164492176	-0.2437638725498265	0.09099917983920222	0.5980109184475674	0.49858205272126793	0.17586288817514767	-0.24004343432288336	0.4665403967004421	0.21620106338882597	0.7121086842077637	0.21887181484102405	-0.5800661587301125	-0.5545982546501221	0.12951310157124518	0.8965611803173207	0.24553909849125582	0.7906937711136078	-0.42059436158832236	0.0917822268725244	0.44651440089391525	-0.23252908409072975	0.2445417523080856	-1.7935146009503744	-0.34308164881372594	-0.05437584135074587	0.14460186545021847	0.5923354942433419	-0.2728843350661985	0.05597071545641906	0.3563790056076042	0.15250172367988313	-0.16463510569809628	-0.07753815916192972	0.25569316521682617	0.4730276579452019	0.10564039678012313	0.25367085705549314	-0.3020637401559442	0.11531811117408644	-0.5509930837089523	-0.07459392965508584	0.3112134889000563
-0.5151497689986486	-0.9683797000950088	0.22377409561518477	-0.7582687445175911	-2.310361142414094	-0.8909514429259446	-0.3637283614192524	-0.017249351711896996	-1.1501195153113588	-1.855218329905209	0.6633890108893492	-1.1133267504909232	1.4434924439401502	-0.43463154171610224	-0.4666333928412034	-0.30337558707841267	-0.8910031340233786	3.273004449846946	-0.04753409475194744	-1.8038175629161268	0.9728754060596554	-1.563972381783711	-0.48263904448191836	-1.809382703040587	-1.7982159822466717	-0.06390649139858798	-1.4886311170800135	-0.8692657322231763	-1.802937524666351	-1.4647738922120792	2.4572258067178607	-1.3266927860894009	-1.3175967042149266	1.3209218307768258	-0.5412631829734168	3.234473358973575	-1.8950771377059321	-1.2716827132088582	1.774446891003156	-2.0303581668240867	1.5620134944171733	-1.9742586338367363	-2.0331704863157216	-0.08096396242775031	-1.5673711986703571	0.9208791581595481	-2.776913247611456	-0.8876436168852027	1.5499127825120655	-1.2388007661473912	0.20321308642014332	-2.118394528627039	-1.7718526940380332	-0.5783593066978828	-0.4288619483336332	-0.14004555058541543	-0.5905312136957359	-1.6613178271209812	-1.8668775431957816	-2.9985831204544615	-0.9218690453952777	-1.7513322184069469	-0.5614187799530136	-0.09337218662094264	-0.05242961587253406	-1.1612922923117275	0.11460972595254224	-1.888346649428836	-0.8646024433799552	-0.9161273658041938	-1.8726440397044053	-3.252089178392593	-1.007986883937776	-1.5253590753050286	-1.555613039128756	-1.4266295544217733	0.07011316061513678	-2.2720530148574474	0.08478146682014996	-1.9548194602197473	-1.9443247654972982	-4.429766923625382	-1.110260813745111	-2.7742966830836027	-0.9447175723474616	-3.296829504495908	-0.058291576782008026	-2.600698167553505	-0.8686913958220462	-0.9027753501664372	-0.27529575295200986	0.0459003869570784	-1.3865694085490732	-0.09298731435775863	-1.1932073159619438	-1.8235834389644985	0.19073749850112148	-0.9152989212633031	-1.0869306459489696	0.22134572921530504
-0.36594821523985255	2.1702441147791154	-1.436350066413811	1.2762609931369673	1.3403944431216592	-1.2222818384410592	-0.25006296002240713	-0.2004600439592639	1.5691804551062625	1.4013380575919363	-1.2210259322432162	1.3762983018567512	-0.7789684823525042	-0.20341085674794468	0.692209489917654	-0.6299691830263953	-0.29620363910791714	-0.44902587321147913	1.087120186707511	1.0884106001000973	-1.3794412877041455	-0.48542153960872586	-0.657390936131923	1.0063437835319644	-1.0040177914316508	-2.6639172938517364	0.6701586479440355	-1.4755776527696336	0.6274552674484839	1.0926968004051456	-1.2082847321973778	0.46587942121910286	0.10096427047816252	-0.6435805730007885	0.917811907396174	-1.0922590613256855	0.021298891712446887	-0.603165357047847	-1.5049669271521773	0.2591241004256713	-0.7247492372847062	1.6015842631680797	0.21394047002134853	2.151320237295686	-0.28344786665347976	-1.0778493034277254	0.0037279048265980467	0.4693786197353359	-1.4964004822654975	-0.919980407703039	0.23882540645592082	0.9338616410830439	0.43787560970703343	0.1883726041285184	-0.447797855315205	0.06719894672954049	0.4107167575244469	0.9504330037350539	0.2352910559417161	0.9959795999980308	0.4609651492148811	-0.068378303107138	1.0573176778217048	0.175434647848156	0.7736066853005589	-0.7776706113480111	0.25922226700730844	0.7716531878086602	0.21879184233114649	-0.44820767197579914	0.3731412207712134	0.09491772569064044	-1.1166591983757448	0.24323609789312037	-0.22305208227939738	-0.48152975427101713	2.440443177841508	1.8681648752399627	0.4154492865614742	-0.23762597378835495	-0.19472454517008173	0.2580053571879299	0.8491240588446247	0.161205003711324	0.10072880741303054	1.073258504363474	0.14049850802180974	0.665595158023081	0.15451150694263466	-0.10763068012005317	-0.1640843442596255	0.023979433239371073	-0.09146202435626673	-0.0701335617751944	-0.5403564584657701	-0.046048808094887636	0.4582353657604811	0.5063268116380302	-1.085136211920041	0.1194324260948538
6.672690947332749	-2.0548782339733154	-0.16445500758057213	-2.790480825317429	-0.6895087073557328	6.42752906943246	-2.221908075540298	3.3436101608543476	-1.9591651646875108	-1.6506352240889786	8.389811617476349	-3.2108411625220334	0.9551181592532684	-1.6106878611793523	-2.7149325658953343	7.147530820591473	-2.8470034844717773	0.7279046581964611	-3.0670868825975335	-2.0371392096814414	3.8463508696507294	-1.8161740037607559	2.220919672293689	-1.892383282512302	-1.7295030038908223	2.8238073582554963	-2.011948370317817	13.62691694676129	-1.6316112142015498	-1.8755028801222948	1.6547224863418024	-1.6273947835168696	-2.7360796856771237	9.757763416554592	-2.1413381002827454	1.124926632641068	-2.4159450097044646	-0.97657151771763	-0.6728652394022276	-2.673952526083719	3.6453144346756194	-1.6566242366995574	-2.587822294739849	8.053319333547122	-1.7799869339370327	1.6277699362735165	-1.6031874390972505	-2.4748785205080726	4.165126674522615	-1.8634344599939727	-5.5132268820042265	-2.393501163133799	-2.4873560242577444	-3.1969645441784977	-1.0059507744909486	-0.48146207918992656	-0.7316992772937169	-2.2639832351028484	-10.738284463161063	-2.503462368989644	-4.371458832510883	-1.667153709334721	-2.960134170643452	-2.3883059978591965	-1.608453964894777	-1.7342880841837347	-1.3510558612325354	-2.2128757865492097	-0.9167234913129817	-1.6351613735427744	-1.3584822968503225	-2.3214604768814513	-2.6653321934389087	-3.97108747479671	-2.15395455639736	-2.324922882004327	-12.545831501482278	-2.2655377816095674	-11.694824647857336	-2.2874623127090428	-2.0839152290617475	-1.826856645124996	-1.7711042994041986	-0.5426600436718874	-2.348678510267461	-2.6567835928097834	-13.471326074529781	-1.7145008035998457	-2.7510378972299456	-3.0418004012000575	-1.0408721017071234	-6.178447163004666	-2.6958750288701365	-1.5496222905234243	-2.878810656225003	-3.491634874500769	-2.431098492025481	-2.9412406303776666	-0.8826717251183126	-9.489605670126316
1.831796742551656	-0.8306197077907994	-0.7970907936838232	-0.3383932865537648	-1.55263330021481	-1.399356177863105	0.23671212144014198	-0.7584203587019199	-2.110654688382275	-1.4604610413640133	1.6168308086890277	-1.660091871364909	3.0016668793788024	0.0013448643124775322	-0.1892880184771777	-1.072988391734647	-0.0539824835744969	-1.3266810691479018	-0.22711657406432792	-2.128732790059291	-2.4204594265052926	0.7939550304063604	-0.04421993547179855	0.5290858354235005	-0.03284417667980439	-0.8130273685575155	-0.3300066394692112	-1.4472770733892637	-0.5877999407362262	0.20189818051184305	-0.827339664565466	-0.25574303284166106	0.18479858113699904	2.979472895187671	-1.116122174963936	-1.1701551388653697	0.06016101160564646	0.2702528767979152	-0.48855100507813454	-0.9982563963566549	-0.9456724054675192	-0.09444026275629948	-0.508551895845746	-1.1856021403081005	-0.8263224767154131	-0.6375513713272141	-1.3433245771388762	-0.9258487706530995	0.21451045871750202	-0.1887482515953075	-0.4897655124398628	-0.9467288698919184	-0.1054220356232676	-0.2916180446293966	-1.2642687331013684	0.0788104421195057	-1.010110013064315	-2.3847305428646974	-0.9301256008492089	-0.9454429063841348	0.21044416751469236	0.4082518910118185	-1.4628748279407342	0.1944836173802115	0.40826086639412723	-0.8790740408326644	-0.8266074799280567	-0.25036483495711337	-0.10768776490493433	-0.9886266931375958	-0.49914095926593977	0.12889208713312886	-0.5978411271251968	0.2101243369379549	-1.9462906663125423	0.3558502822615395	0.09310976337041797	0.16382086066095147	0.2074087653664509	-0.4716861760120122	-2.0330321830605422	-0.2535187029168439	-0.8698315174239419	0.02538861295804483	0.022453860944081354	-0.061801955962313186	0.06283389181574282	-0.14083325483345663	0.2030262391509891	-0.7834836308460384	-1.5458802538772656	0.15529120784134173	-0.5368440406905767	-0.1177044896999043	-0.2703579800190909	-0.674539437212434	-0.0025749676976576947	-1.062140664546653	-0.857944913251863	0.11249154287721048
-0.985338848741475	-0.9048432371468278	-0.8611529056341797	-1.146210646181779	-1.4195890031648204	2.53396230055714	-1.449945290328995	0.6968384384583687	-0.8337652539725632	-0.2570913969074497	-1.5308652198275983	-1.3822524053970568	-0.6129632228631432	-1.010588754927273	-0.2504955310954509	-0.7791263576874976	-0.6577629843472216	-1.393487338264939	-1.2436247255625743	-0.3560663638086278	0.5198518572698936	-1.2395257529230266	1.1576091635143548	-1.0572886515461388	-2.0525916164726574	-0.37782822574807745	-0.9134729889566113	-1.4029571530457554	-0.8260596539877629	-1.695609736310296	-1.3371222930954059	0.2373828900780741	-1.1240723628795322	0.057333885720899654	-1.555167166340909	0.5117134853260468	-0.943242358133279	-0.38076053459275666	-1.5179652456410844	-0.5109062424897747	2.0957439732333802	-1.2110032841941303	-1.6662009302693117	-0.5629691712444402	-1.1544943317550476	-0.7595747666623799	-0.20008901012892555	-1.156697931392544	1.0162908048198676	-0.7834974998623493	0.2587497934730426	-0.8336376994732533	-1.6338884155049171	0.09948268228088561	-1.4759013659980993	-2.181400047072114	-0.93881693404126	0.5715926165796512	-0.5762575433092938	-0.6719184345822345	-1.5566672345024088	0.2605599576328659	-1.618335972242728	-1.4594234015434056	-0.3378974363126992	-0.4736000801328128	0.07835239901546914	-2.765601000778081	-0.8195724933044255	-2.3737429552391456	-0.14725917029864175	-0.9225723102093197	-0.7693235543020871	-2.261227312229914	-1.2229935943997945	-1.8776783859331236	-0.581775997586985	-0.8311569041572024	0.17045188213715476	-0.7457574437417123	0.36807996532672177	-0.28716139895798004	-0.9282186531217664	-0.8983514572612917	-2.0108920900121285	-1.0166221277292573	0.1176223394364578	-2.0369871303667235	0.03096588301788268	-1.5470106109970028	-0.7197745036056614	-0.6175268978973792	-1.0543756126013617	-0.8349044159409061	-0.008063557392792617	-1.7084384732651317	-0.2903418305442957	-1.4985464896643033	0.8050236817175543	-0.627160033279146
-0.9095310451836217	-0.2216237022219243	1.115506233005202	-0.947723275616563	-1.802298591648714	-0.08327015115756221	-0.3479742349642237	-0.054636129153313534	-1.8448687240749189	-1.8297080543693274	0.6034251271890994	-1.348810743736738	-0.8075530968304828	-0.9607785010919561	-1.78346365365837	-0.044937783678688746	-1.0892693104638256	3.0980573678013466	-2.444733141419449	-1.286006155942316	0.6746470728817596	-1.965705766290678	-1.2425286330686218	-1.233675198078908	-1.2812779132951941	-0.12184757451808305	-1.383680799242428	1.6638089464363672	0.6110900939255488	-0.5813227535538739	-0.9683637635214095	-1.1131471176782535	-0.9059693052179933	-0.5122966996576449	-0.5292353429097965	-1.1726897204278919	-0.23618241300144172	-2.6058156492404643	-0.24003304673091103	-1.0278379815045602	-1.1733479722825877	-1.1768046269838595	-0.9708883304124564	-0.628334122215399	-1.0338218266547348	0.1351377828393367	-1.6110005873032083	-0.8667381535136878	-1.0186474841147057	-1.342645107329754	-0.20407372190046924	-2.4247400023532633	-1.0365263933213429	0.12202564352444728	-0.6872241939817653	-0.9499523206034136	-1.8903623238886373	0.15020449157114804	-0.7828610896652857	-2.0225991953523565	-0.20946642550414543	-2.0346548083691833	-1.4015058967471867	-0.2799393876927495	-0.868022516054337	-0.5683422833282641	0.2165547272315651	-0.9212110723821717	-0.2778440535689508	-0.2809044275231095	-1.2192830641139836	0.12498992003843712	-1.0013767240368907	-0.046701005908286186	-2.2671301979837604	-2.332190103147982	-0.5734218904618199	-0.16838309163112025	-0.22765800386053633	-0.3366739193309758	-1.2625373708534677	0.14684696680960055	1.2834232567531505	-4.104223107314045	-0.8773119075726384	-0.4100863276889845	-0.30309564437455727	-0.8056120933253014	-2.570396077128883	-0.5303161859448503	0.3474683897637041	-0.04703014810882017	-0.7015598223297981	0.08858707802839086	-0.576892011736817	-0.825543947402448	0.20059794724217522	-1.4566410530813156	-0.9579219747667421	0.07236785646930878
2.0038971841949187	-2.766594703905477	-0.37678248249265683	-1.1849944096014295	-1.3790845671099423	0.2552493204887111	-1.159183100275406	-1.0501071704108191	-1.9734808583613428	-1.347908312684039	2.1086239956175765	-1.8667086054358313	0.06149095789908969	-1.2595176203427	-0.9461417384822091	-0.10135984431836398	-0.7546754295773656	-0.14427010837989324	-1.2516290449261351	-0.4460790715774862	0.08917249802280688	-0.926250671963523	2.7573318212947724	-0.5493821502252088	-0.6171569242116787	1.6175996557959231	-2.262115851055915	3.076689089757977	-1.2980065150246833	-1.609472595302211	2.4460318643663808	-2.1230692706720378	-2.106462887566798	2.061648890676739	-0.17804937032560142	-1.2111719081943426	-0.9612155763747112	-1.3797357449278362	-0.20058962368288244	-1.4056862754081916	2.477570699553207	-2.1832938830708546	-1.8940565060242178	1.2774267694658628	-1.3701097088948573	0.7842807485949763	-1.1296093211845895	-1.8387952464139585	-1.1518549818951809	-2.7916406351202125	-1.0400659465781434	-1.5584264934620147	-1.2019672498930445	-0.6708508070430385	-1.3029731124332105	-1.9081491206582188	-0.967343898029292	-1.0277024825589098	-6.327998504994174	-1.4491895110101711	-0.9674180646856639	-1.4016143812747013	-2.172648050619634	-2.4537291390520193	-1.2037402038102385	-2.2543927796234753	-0.1563603071649445	-0.8890181029309366	-2.3361272081917663	-2.7151794492673664	-1.8084062098113456	-0.5833766370373218	-2.2580337088675835	-4.433272464344657	-1.297151279388529	0.061316081840963516	-0.15085170653069166	-1.676432346759215	-0.845601443428923	-0.9655507982059272	-1.2780339464224106	-6.244037054137251	-2.255140769833353	-1.7795835516705836	-2.2666030345588997	-2.3654627802217143	-2.2229690493822494	-0.6226014840439185	-1.0705595392172085	-1.1514774449593832	-1.5949608080351905	0.10721739605295666	-1.5014983077749122	-0.7852847575661069	-0.03269964173723138	-1.4306310619644411	0.0313754916629197	-1.3412479956516998	-2.1784955359001144	-1.4539705849200442
