Link,Title,Context,PublishTime
https://news.ltn.com.tw/news/society/breakingnews/3843089,偷蘇花改隧道500米電纜線 竊嫌逆向飆逃衝破柵欄拒捕,,
https://news.ltn.com.tw/news/life/breakingnews/3842872,蘭陽博物館、天祥及太魯閣停車場將滿 蘇花午後北返壅塞,,
https://news.ltn.com.tw/news/society/breakingnews/3842273,酒駕丟駕照…婦酒後騎車回家 舊蘇花和仁隧道內自摔亡,,
https://news.ltn.com.tw/news/life/breakingnews/3842135,烏來、天祥、太魯閣、鯉魚潭停車場7成滿 公總：下午9路段易塞車,,
https://news.ltn.com.tw/news/society/breakingnews/3840507,蘇花公路落石砸車 車輛失控撞山壁駕駛不治,,
https://news.ltn.com.tw/news/life/paper/1501527,花蓮》蘇花改中仁仁水隧道 26日啟用區間測速,,
https://news.ltn.com.tw/news/life/breakingnews/3835001,走蘇花改中仁、仁水隧道注意！區間測速2/26啟用 不只抓超速,,
https://news.ltn.com.tw/news/life/breakingnews/3831962,228連假省道21路段易壅塞 公路總局：預估車流以觀光旅遊為主,,
https://news.ltn.com.tw/news/life/breakingnews/3830307,蘇花改南澳到和平段 明、後天9點到12點救災演練封閉交通,,
https://news.ltn.com.tw/news/life/breakingnews/3823469,蘇花路廊春節車流較往年少10％ 接續備戰二二八連假車潮,,
https://news.ltn.com.tw/news/life/breakingnews/3821047,明天就要上班上課 省道將湧返回工作地車潮,,
https://news.ltn.com.tw/news/life/paper/1499095,收假日交通量估不高 留意5處易塞路段,,
https://news.ltn.com.tw/news/life/breakingnews/3820705,省道收假+短途旅遊車潮匯集午後 清境、天祥、太魯閣停車已滿,,
https://news.ltn.com.tw/news/life/breakingnews/3820666,國5湧北返車潮 雪隧預估塞到深夜,,
https://news.ltn.com.tw/news/life/breakingnews/3820119,省道湧北返+短途出遊車流 蘇花路廊多處壅塞、天祥太魯閣停車場已滿,,
https://news.ltn.com.tw/news/life/breakingnews/3819745,北上高峰期 國5明、後天上午9點就會湧現車潮恐塞到深夜,,
https://news.ltn.com.tw/news/life/breakingnews/3819247,國5、蘇花路廊明將湧現北上車流 儘早出發避開車潮,,
https://news.ltn.com.tw/news/life/breakingnews/3819015,蘇花路廊湧現南下車潮 蘇澳警方在易壅塞路段加強交通疏導,,
https://news.ltn.com.tw/news/life/breakingnews/3818988,初二出遊返鄉車潮一起上路  廟宇、風景區周邊道路恐塞爆 ,,
https://news.ltn.com.tw/news/life/breakingnews/3818548,初一走春 公總：預判省道有9處易壅塞路段 多個廟宇周邊道路恐塞車,,
https://news.ltn.com.tw/news/life/breakingnews/3818497,年初一出遊 蘇花改清晨5時湧車潮 預計午後紓緩,,
https://news.ltn.com.tw/news/life/breakingnews/3818097,省道、快速公路8路段今易塞 公總籲耐心行駛,,
https://news.ltn.com.tw/news/life/breakingnews/3817584,春節連假第2天 省道、快速公路8路段易塞,,
https://news.ltn.com.tw/news/life/breakingnews/3817553,春節連假第2天 國5、蘇花改車流上午順暢,,
https://news.ltn.com.tw/news/life/paper/1498636,高公局估南下車流 是平日1.4倍 小年夜避車潮 國五宜下午出發,,
https://news.ltn.com.tw/news/life/breakingnews/3816960,春節連假首日 公總：返鄉車潮陸續湧現 5處路段易有車多壅塞情況,,
https://news.ltn.com.tw/news/life/breakingnews/3816934,連假首日 蘇花路廊上午未見車潮 車流順暢,,
https://news.ltn.com.tw/news/life/paper/1498465,蘇花路廊清晨湧南下車潮 檢查車況再上路,,
https://news.ltn.com.tw/news/life/breakingnews/3816389,放假過年囉！蘇花路廊估明晨5點起湧南下車潮 午後逐漸紓解,,
https://news.ltn.com.tw/news/life/paper/1498263,舊蘇花公路區間測速 明天啟用,,
https://news.ltn.com.tw/news/life/breakingnews/3815571,年節返鄉注意！舊蘇花和中到和仁 區間測速1/29啟用,,
https://news.ltn.com.tw/news/life/paper/1497907,宜蘭》春節出遊 宜縣除夕至初四路邊停車不收費,,
https://news.ltn.com.tw/news/life/breakingnews/3812278,春節宜蘭交通看過來 國5單日車流量預估7萬餘輛次,,
https://news.ltn.com.tw/news/life/breakingnews/3808385,宜蘭連日豪雨 蘇南公路坍方、蘇花公路暫不封閉,,
https://news.ltn.com.tw/news/society/paper/1495592,走蘇花遇死劫 騎士自撞 人墜150米清水斷崖亡,,
https://news.ltn.com.tw/news/society/breakingnews/3798353,騎車走蘇花返家遇死劫 疑自撞隧道摔落150公尺深清水斷崖身亡,,
https://news.ltn.com.tw/news/society/breakingnews/3798200,蘇花和平隧道南口1男墜崖 頭部重創身亡,,
https://news.ltn.com.tw/news/life/paper/1495310,宜蘭》春節蘇花路廊 估2/1-2/3南下最塞,,
https://news.ltn.com.tw/news/life/breakingnews/3797563,蘇花路廊初一到初三南下最塞 蘇澳到崇德至少3小時,,
https://news.ltn.com.tw/news/life/paper/1493758,雙北、宜蘭4級 驚聲尖叫30秒,,
https://news.ltn.com.tw/news/society/breakingnews/3788790,東部6.0地震 蘇花公路傳出車輛底盤捲入落石動彈不得,,
https://news.ltn.com.tw/news/life/paper/1493260,連假首日車流量1.6萬輛 蘇花路廊交通順暢,,
https://news.ltn.com.tw/news/life/paper/1493224,迎曙光要保暖 空曠處探10度,,
https://news.ltn.com.tw/news/life/breakingnews/3786212,元旦連假首日 花蓮海洋公園中午前遊客逾3千、旅宿訂房趨近滿房,,
https://news.ltn.com.tw/news/life/breakingnews/3786040,元旦連假首日蘇花路廊南下車流估比去年增22％ 蘇澳到崇德要開115分,,
https://news.ltn.com.tw/news/life/breakingnews/3785890,元旦連假首日蘇花路廊清晨湧現南下車潮 估中午過後紓緩,,
https://news.ltn.com.tw/news/life/paper/1493061,元旦連假國5、蘇花路廊湧車潮 避壅塞時段,,
https://news.ltn.com.tw/news/life/breakingnews/3785218,蘇花路廊明清晨4點湧南下車潮  蘇澳到崇德3小時起跳,,
https://news.ltn.com.tw/news/life/breakingnews/3782703,媽祖「託夢」促成？ 南方澳進安宮石雕珊瑚媽祖開光點睛,,
https://news.ltn.com.tw/news/life/paper/1492289,元旦連假首日 蘇澳到崇德估花3小時,,
https://news.ltn.com.tw/news/life/breakingnews/3780842,元旦連假蘇花路廊車流爆量？ 首日南下估3小時車程加倍,,
https://news.ltn.com.tw/news/society/breakingnews/3772814,台9線蘇花公路曳引車翻覆撞山壁 幸駕駛未受傷,,
https://news.ltn.com.tw/news/politics/breakingnews/3768566,表揚傑出貢獻公務人員 蔡英文：軍公教加薪4％期許精益求精,,
https://news.ltn.com.tw/news/life/breakingnews/3768480,蘇花改南澳到和平段救災演練  23日10到12點管制封閉,,
https://news.ltn.com.tw/news/life/paper/1489528,大客車審驗制度2.0 交通部趕年底推出,,
https://news.ltn.com.tw/news/life/paper/1489343,國五銜接蘇花改 2032完工,,
https://news.ltn.com.tw/news/life/breakingnews/3764139,行政院核定國五銜接蘇花改計畫 宜蘭縣府盼2030完工,,
https://news.ltn.com.tw/news/life/paper/1488277,蘇花安工程》崇德段設高架橋 部落憂毀生態,,
https://news.ltn.com.tw/news/life/breakingnews/3757783,蘇花安崇德段高架擬設服務區 部落居民不領情憂破壞生態廊道,,
https://auto.ltn.com.tw/news/19088,元旦連假省道及快速公路有車潮 20路段易壅塞,,
https://news.ltn.com.tw/news/life/paper/1488092,蘇花撞壁釀死傷 遊覽車司機判一年半,,
https://news.ltn.com.tw/news/life/breakingnews/3757064,元旦連假省道及快速公路有車潮 20路段易壅塞,,
https://news.ltn.com.tw/news/society/breakingnews/3756650,蘇花遊覽車撞山壁釀6死39傷 肇事司機判刑1年半,,
https://news.ltn.com.tw/news/life/paper/1487494,立院三讀》4歲以上坐大型車 強制繫安全帶,,
https://auto.ltn.com.tw/news/19065,立院三讀 大型車須裝防捲入裝置 違者最高罰 2.4 萬,,
https://news.ltn.com.tw/news/politics/breakingnews/3752608,立院三讀 大型車須裝防捲入裝置 違者最高罰2.4萬,,
https://news.ltn.com.tw/news/life/paper/1485137,宜蘭／蘇花安長30公里 現路線截彎取直,,
https://news.ltn.com.tw/news/life/breakingnews/3739620,蘇花安12月完成綜合規劃期末報告 爭取2023年核定,,
https://news.ltn.com.tw/news/life/breakingnews/3737472,蘇花改蘇澳到東澳段 11/24-25晚間封路防災演練,,
https://news.ltn.com.tw/news/society/breakingnews/3729630,蘇花公路東澳段3砂石車相撞 交通一度阻斷無法通行,,
https://news.ltn.com.tw/news/life/breakingnews/3726342,「下雪」了！甜根子草首度大爆花 宜花交界和平溪超美,,
https://news.ltn.com.tw/news/life/breakingnews/3720724,運安會開始檢驗車輛 蘇花公路遊覽車撞山壁事故報告最快明年1月完成,,
https://news.ltn.com.tw/news/life/breakingnews/3718434,自行車登山王挑戰29日登場 中橫、台14甲部分路段交管,,
https://news.ltn.com.tw/news/life/breakingnews/3716710,蘇花公路東澳到南澳段 10/27-29每日8-20施工交管,,
https://news.ltn.com.tw/news/life/breakingnews/3716481,全國899家遊覽車業者評鑑 27家安全未達標不列等,,
https://news.ltn.com.tw/news/life/breakingnews/3715266,蘇花改蘇澳到東澳路段明晚9點起施工 實施夜間封閉管制,,
https://news.ltn.com.tw/news/life/paper/1480566,南澳強震 超市貨架物品掉滿地,,
https://news.ltn.com.tw/news/life/paper/1480534,錐麓古道落石傷人 北市災情通報30起,,
https://news.ltn.com.tw/news/life/breakingnews/3714156,南澳6.5地震 蘇花公路落石擊中轎車車門幸無人傷,,
https://news.ltn.com.tw/news/life/breakingnews/3707710,花蓮規模5.2地震震央近蘇花公路 氣象局：未來2天留意餘震,,
https://news.ltn.com.tw/news/life/breakingnews/3706508,10/17 各報重點新聞一覽,,
https://news.ltn.com.tw/news/life/paper/1478957,慘! 6月只載163人 創北花線客運最低運量,,
https://news.ltn.com.tw/news/life/paper/1478960,只要完成驗證 區間測速可望重啟,,
https://news.ltn.com.tw/news/life/breakingnews/3700879,省道6處持續預警性封閉 2路段落石坍方阻斷,,
https://news.ltn.com.tw/news/life/breakingnews/3700857,10/12 各報重點新聞一覽,,
https://news.ltn.com.tw/news/society/paper/1477984,南澳16遊客 受困神秘沙灘海蝕洞 空勤直升機出動 二梯次驚險救人,,
https://news.ltn.com.tw/news/life/breakingnews/3700632,圓規外圍環流挾帶風雨 北橫、南橫等7路段預警性封閉,,
https://news.ltn.com.tw/news/life/breakingnews/3700180,花蓮風雨漸大出現北返車流 蘇花、中橫山區道路不排除預警封路,,
https://news.ltn.com.tw/news/society/breakingnews/3700014,宜縣海蝕洞受困16遊客全數獲救 2人送醫,,
https://news.ltn.com.tw/news/life/breakingnews/3699991,圓規颱風暴風圈稍擴大 今豪大雨恐日灌宜蘭490毫米,,
https://news.ltn.com.tw/news/society/breakingnews/3699994,16名遊客受困宜蘭海蝕洞 空勤直升機清晨馳援,,
https://news.ltn.com.tw/news/life/paper/1477807,「圓規」來勢洶洶 防強風豪雨,,
https://news.ltn.com.tw/news/life/breakingnews/3699901,圓規海警發布 北部東部留意強降雨、全台強陣風,,
https://news.ltn.com.tw/news/life/breakingnews/3699782,圓規環流來襲！蘇花路廊若明午後強降雨 不排除預警性封路,,
https://news.ltn.com.tw/news/life/breakingnews/3699662,輕颱圓規結構重整增強中 氣象局：東半部、北部山區做好防颱,,
https://news.ltn.com.tw/news/society/breakingnews/3695617,未讓調查事故騰龍遊覽車？ 宜檢：運安會有協同上車2次,,
https://news.ltn.com.tw/news/politics/breakingnews/3694832,騰龍遊覽車事實資料報告拖遲 運安會：宜檢未讓調查事故車輛,,
https://news.ltn.com.tw/news/society/breakingnews/3692913,花蓮海景太美  遊客冒險攀岩下蘇花體力不支求救,,
https://news.ltn.com.tw/news/life/paper/1476049,雙十連假 估18路段易壅塞,,
https://news.ltn.com.tw/news/life/breakingnews/3689728,國慶連假估18路段易塞 10/9至10/10上午各大風景區將湧車潮,,
https://news.ltn.com.tw/news/life/paper/1475861,大型重機上蘇花改 首日破千車次瘋見證,,
https://news.ltn.com.tw/news/life/breakingnews/3689377,3年半前騎車闖蘇花改被開單 車友帶「獎狀」舊地重遊,,
https://news.ltn.com.tw/news/life/breakingnews/3688969,蘇花改大型重機通行首日 3小時湧入500多輛見證歷史性一刻,,
https://art.ltn.com.tw/article/paper/1475256,【吃遊聯盟】愛戀海洋，寓教於樂,,
https://news.ltn.com.tw/news/life/paper/1474159,連假收假》蘇花路廊順暢 國5塞到傍晚,,
https://news.ltn.com.tw/news/life/paper/1474158,連假收假》蘇花路廊順暢 國5塞到傍晚,,
https://news.ltn.com.tw/news/life/breakingnews/3678802,中秋連假收假日 蘇花路廊湧現北返車潮,,
https://news.ltn.com.tw/news/life/breakingnews/3678676,國5北上入口排隊1公里 高公局︰估今年中秋車流較去年少,,
https://news.ltn.com.tw/news/life/breakingnews/3678409,中秋收假日》避開國道9大壅塞路段 國5塞到晚上,,
https://news.ltn.com.tw/news/life/paper/1473947,今晚 越夜月越明,,
https://news.ltn.com.tw/news/life/breakingnews/3677918,蘭陽博物館、合歡山停車場已滿 蘇花公路北上車流量大,,
https://news.ltn.com.tw/news/life/breakingnews/3677775,今湧出遊與收假車潮 合歡山武嶺停車場已滿,,
https://news.ltn.com.tw/news/life/paper/1473603,連假第一天 花蓮車流秩序良好,,
https://news.ltn.com.tw/news/life/breakingnews/3676282,蘇花路廊南下車流不斷 花蓮各景點車多順暢,,
https://news.ltn.com.tw/news/life/breakingnews/3673062,台9線南迴改安朔草埔段工程 獲亞澳道路協會Mino最佳工程獎項第一名,,
https://news.ltn.com.tw/news/life/paper/1472436,颱風掠過花蓮 合歡山區最強5級風,,
https://news.ltn.com.tw/news/life/breakingnews/3669255,璨樹逐漸遠離 蘇花路廊預計14：00解除封閉,,
https://news.ltn.com.tw/news/life/breakingnews/3669131,中橫、蘇花、南橫部份路段預警封閉 不排除封北宜等山區公路,,
https://news.ltn.com.tw/news/life/paper/1472255,防颱宜縣撤500人 國軍兩棲車進駐蘇澳,,
https://news.ltn.com.tw/news/life/paper/1472217,「璨樹」亂交通 陸海空都影響,,
https://news.ltn.com.tw/news/life/breakingnews/3668535,璨樹來襲風雨漸強  台7線等8路段預警性封閉,,
https://news.ltn.com.tw/news/life/breakingnews/3668932,防颱繃緊神經 宜蘭縣宣布明天停班課,,
https://news.ltn.com.tw/news/life/breakingnews/3668753,蘇花路廊22:00預警性封路車輛只出不進 24:00全線封閉,,
https://news.ltn.com.tw/news/life/breakingnews/3668479,颱風來襲 蘇花路廊擬今晚7點後預警性封路,,
https://news.ltn.com.tw/news/life/paper/1472044,《璨樹來勢洶洶》南方澳600漁船進港 冬山搶收文旦,,
https://news.ltn.com.tw/news/life/breakingnews/3667610,璨樹襲台！蘇花路廊風雨若危及行車安全 不排除預警性封路,,
https://news.ltn.com.tw/news/life/breakingnews/3667057,璨樹颱風來襲 蘇花、南迴等11路段可能預警性封閉,,
https://news.ltn.com.tw/news/politics/breakingnews/3666241,視導南方澳跨港大橋重建 蔡英文︰盼早日讓地方經濟產業更熱絡,,
https://playing.ltn.com.tw/article/25361,會長高的自行車道、慢速賞黃金稻浪！全台最美 8 條親子單車路線好騎又好玩,,
https://news.ltn.com.tw/news/life/paper/1470681,中秋連假 蘇花路廊大客車優先通行,,
https://news.ltn.com.tw/news/life/breakingnews/3659855,中秋連假可能有報復性出遊車潮 蘇花路廊因應措施最多省1小時,,
https://art.ltn.com.tw/article/paper/1470213,【吃遊聯盟】〈單騎樂遊四方〉全台最美 8條親子單車路線,,
https://news.ltn.com.tw/news/society/breakingnews/3653874,蘇花公路火燒車瞬間成火球 消防人員驚險搶救,,
https://news.ltn.com.tw/news/life/paper/1468738,南方澳第一魚市場 拚年底啟用,,
https://news.ltn.com.tw/news/life/breakingnews/3648946,大船入港！南方澳第一魚市場力拚年底前啟用,,
https://news.ltn.com.tw/news/life/paper/1467733,疫情趨緩 中秋連假恐爆出遊車潮,,
https://news.ltn.com.tw/news/life/breakingnews/3643232,中秋連假前一天將爆返鄉車潮 估29處路段易壅塞,,
https://art.ltn.com.tw/article/paper/1467512,【吃遊聯盟】〈實現我的旅遊夢〉踩踏992公里圓夢─單車環島8日紀行,,
https://news.ltn.com.tw/news/society/paper/1467077,無照騎車夜衝 18歲男摔落30米山谷,,
https://news.ltn.com.tw/news/life/breakingnews/3639135,大南澳地區美景遭電塔「開腸剖肚」 地方爭取地下化,,
https://news.ltn.com.tw/news/society/breakingnews/3639064,少年無照夜衝合歡山摔山谷 救援直升機吊掛送醫,,
https://news.ltn.com.tw/news/life/paper/1466248,宜蘭凱旋里橋墩彩繪 踩鐵馬好吸睛,,
https://news.ltn.com.tw/news/life/breakingnews/3634816,橋墩成「宜蘭旅遊懶人包」 橋下踩鐵馬、散步賞風光,,
https://news.ltn.com.tw/news/society/breakingnews/3632678,勇！怕染疫騎機車400K奔喪 71歲阿公累壞跌入水溝,,
https://sports.ltn.com.tw/news/breakingnews/3624889,搭上東奧熱潮 宜蘭東澳車站成另類朝聖景點一天超過500人,,
https://news.ltn.com.tw/news/society/breakingnews/3615443,蘇花公路自撞護欄駕駛甩到10米深邊坡 消防人員驚險救援,,
https://news.ltn.com.tw/news/life/breakingnews/3611691,烟花颱風逼近 公總預警：省道「這7路段」可能管制,,
https://news.ltn.com.tw/news/life/breakingnews/3600430,蘇花改南澳到和平段7/21、7/22救災演練封閉道路,,
https://art.ltn.com.tw/article/paper/1459656,【自由副刊．交換週記】言叔夏／大海的蓋子,,
https://news.ltn.com.tw/news/life/breakingnews/3594556,07/07 各報重點新聞一覽,,
https://news.ltn.com.tw/news/society/paper/1459054,遊覽車蘇花撞山壁釀6死 彎道高速檔行進 司機過失致死起訴,,
https://news.ltn.com.tw/news/society/breakingnews/3593669,蘇花遊覽車6死事故司機過失致死起訴 騰龍通運：尊重司法調查,,
https://news.ltn.com.tw/news/society/breakingnews/3593456,蘇花遊覽車撞山壁釀6死 游姓司機「過失致死」起訴,,
https://news.ltn.com.tw/news/life/breakingnews/3592747,國5交流道擬設體溫量測站 林姿妙說重話：宜蘭不是後花園,,
https://news.ltn.com.tw/news/society/breakingnews/3586977,批半年重大交通事故檢討牛步 邱臣遠要求政府面對問題,,
https://news.ltn.com.tw/news/life/paper/1457724,國五銜接蘇花改 拚2032年底完工,,
https://news.ltn.com.tw/news/life/breakingnews/3585778,國發會昨審議通過國5接蘇花改計畫 交通部：預估121年完工,,
https://news.ltn.com.tw/news/life/paper/1457136,未符營運安全水準 27家遊覽車 1年未改善將廢照,,
https://news.ltn.com.tw/news/life/breakingnews/3578618,滯留鋒面影響蘇花公路零星落石 公路總局機具進駐隨坍隨清,,
https://news.ltn.com.tw/news/life/paper/1455972,蘇花公路東澳段 落石砸車無人傷,,
https://news.ltn.com.tw/news/society/breakingnews/3575955,蘇花公路近百公斤落石從天而降 擊中2輛車讓人捏把冷汗,,
https://news.ltn.com.tw/news/life/breakingnews/3574717,騰龍遊覽車撞山後召回1189輛車體檢  789輛座椅固定不符規格,,
https://news.ltn.com.tw/news/life/breakingnews/3569386,蘇澳東澳里封路防疫被批搞戒嚴 鎮長︰自發性封路待疫情趨緩,,
https://news.ltn.com.tw/news/life/paper/1454606,《端午連假防疫不出門》蘇花公路車流少7成 風景區空蕩蕩,,
https://news.ltn.com.tw/news/life/paper/1454603,端午連假首日 國5車流量較前年少5成,,
https://news.ltn.com.tw/news/life/breakingnews/3568339,端午連假蘇花公路南下車少7成！觀光區空蕩蕩,,
https://news.ltn.com.tw/news/society/breakingnews/3564917,驚險！蘇花公路匯德隧道電線垂落 連勾3輛貨車釀車損,,
https://news.ltn.com.tw/news/life/paper/1452859,端節連假 蘇花路廊管制大貨車,,
https://news.ltn.com.tw/news/life/breakingnews/3558401,疫情腰斬蘇花路廊車流 端午連假蘇澳到崇德估90分鐘,,
https://news.ltn.com.tw/news/society/breakingnews/3526097,蘇花公路隧道車禍！ 自小客自撞邊角 重機煞車打滑自摔,,
https://news.ltn.com.tw/news/life/paper/1447456,宜蘭漢本車站 3千朵鐵砲百合綻放,,
https://news.ltn.com.tw/news/life/breakingnews/3524690,北迴線「寂寞小站」鐵砲百合大爆發 白色花海驚艷,,
https://news.ltn.com.tw/news/society/paper/1447328,蘇花改首起死亡車禍／砂石車撞維修工 2死3傷,,
https://news.ltn.com.tw/news/society/breakingnews/3523506,蘇花改首起死亡車禍釀2死 莊姓工人妻接獲噩耗崩潰,,
https://news.ltn.com.tw/news/life/breakingnews/3515441,4歲以上乘客搭大客車未繫安全帶  立委提案罰乘客6000元,,
https://news.ltn.com.tw/news/life/breakingnews/3513794,自行車友善旅宿年底前將飆破千家 五星飯店主打單車管家搶商機,,
https://news.ltn.com.tw/news/life/paper/1444578,《台東》台9線瑞豐永安段 拓寬動土,,
https://news.ltn.com.tw/news/life/breakingnews/3508145,活絡台東觀光及產業發展 台9線瑞豐永安段動工拓寬,,
https://news.ltn.com.tw/news/life/breakingnews/3505362,王國材上任提8政策 強調台鐵改革創造三贏,,
https://news.ltn.com.tw/news/life/paper/1443413,召回1189輛遊覽車檢視 逾10輛與送驗型式不同,,
https://news.ltn.com.tw/news/society/breakingnews/3500842,台9線蘇花公路一大貨車翻車 1人受傷,,
https://news.ltn.com.tw/news/life/breakingnews/3496181,新北浴佛節大會 侯友宜浴沸誦心經祈福,,
https://news.ltn.com.tw/news/life/paper/1441939,台鐵出軌》頭七法會 林佳龍：千億強化東部交通建設,,
https://news.ltn.com.tw/news/life/breakingnews/3494170,宜花東3縣發聯合聲明  交部：從未忘記建設東部,,
https://news.ltn.com.tw/news/life/breakingnews/3493416,國道客運安全 首都客運：有防偏移、防翻車系統,,
https://news.ltn.com.tw/news/life/breakingnews/3492802,捕獲「地震魚」！ 多災多難東海岸居民怕爆…,,
https://news.ltn.com.tw/news/society/paper/1441609,資深消防員╱太魯閣號搜救比3年前普悠瑪難10倍,,
https://news.ltn.com.tw/news/life/breakingnews/3491033,台鐵出軌》資深消防員：太魯閣比普悠瑪難救10倍,,
https://news.ltn.com.tw/news/focus/paper/1441285,林佳龍請辭 搶修完成後承擔責任,,
https://news.ltn.com.tw/news/life/paper/1441177,今收假 國五14至21點高乘載管制,,
https://news.ltn.com.tw/news/society/breakingnews/3489622,台鐵出軌》4歲罹難者陳小妹回家了！雪隧內車輛靠邊如「摩西分海」,,
https://news.ltn.com.tw/news/life/breakingnews/3489477,清明連假收假估車潮湧現 週一省道公路多段交管,,
https://news.ltn.com.tw/news/life/breakingnews/3489378,國5、蘇花路廊湧現北返車潮 雪隧回堵5公里恐塞到深夜,,
https://news.ltn.com.tw/news/life/paper/1441022,蘇花罹難者呂淑楨遺愛 家屬捐復康巴士,,
https://news.ltn.com.tw/news/life/paper/1441021,《台鐵出軌》新北78人傷亡 市府設救助專戶,,
https://news.ltn.com.tw/news/life/breakingnews/3488326,蘇花車禍罹難者呂淑楨家屬捐「天使號」復康巴士 侯友宜出席告別式,,
https://news.ltn.com.tw/news/life/paper/1440788,救援煉獄 破車廂卡死隧道,,
https://news.ltn.com.tw/news/society/breakingnews/3487285,台鐵出軌》太魯閣號清水隧道出軌  釀50死162輕重傷,,
https://news.ltn.com.tw/news/society/breakingnews/3487435,台鐵出軌》仁水隧道北上機車道封閉  搜救結束就結束管制,,
https://news.ltn.com.tw/news/life/breakingnews/3487738,「蜘蛛人」修護邊坡如履薄冰  「至少5次和死神擦身」,,
https://news.ltn.com.tw/news/society/breakingnews/3487605,台鐵出軌》新北特搜隊已趕至現場  搶救嚴重變形4車廂,,
https://news.ltn.com.tw/news/society/breakingnews/3487361,台鐵出軌》明隧道廠商工程車溜逸撞列車 駕駛失聯,,
https://news.ltn.com.tw/news/life/paper/1440438,交部推「蘇花安」 地方盼崇德段採長隧道,,
https://news.ltn.com.tw/news/life/breakingnews/3484749,清明連假國5單日預估7.1萬輛車流 4/4北返恐塞到凌晨,,
https://news.ltn.com.tw/news/life/breakingnews/3483318,遊覽車召回檢查 林佳龍：不影響清明連假,,
https://news.ltn.com.tw/news/life/paper/1440038,遊覽車座椅裝設訂規範 取消末排中間位,,
https://news.ltn.com.tw/news/life/breakingnews/3482307,交委會通過提案禁設大客車末排中間座位 交通部允半年內修法改善,,
https://news.ltn.com.tw/news/life/breakingnews/3482233,立委追問遊覽車座椅用幾個螺絲？ 交通部：只要通過拉力測試就算合格,,
https://news.ltn.com.tw/news/life/breakingnews/3482183,擴大召回遊覽車》已召回565輛 交通部：不影響清明車輛調度,,
https://news.ltn.com.tw/news/society/paper/1439848,壹圓舊鈔「秘境」象鼻隧道攀岩 男墜崖亡,,
https://news.ltn.com.tw/news/society/breakingnews/3481594,攀爬蘇花古路象鼻隧道 6旬男墜崖命危,,
https://news.ltn.com.tw/news/life/paper/1439678,座椅固定方法 列遊覽車體抽驗項目,,
https://news.ltn.com.tw/news/life/breakingnews/3480904,讓遊覽車更安全 林佳龍：定檢項目修正、車體打造加強動態檢測,,
https://news.ltn.com.tw/news/life/paper/1439471,擴大召回客運車 業者：不影響清明疏運,,
https://news.ltn.com.tw/news/life/breakingnews/3480227,蘇花撞山壁遊覽車座椅拋飛原因 車安中心、運安會爆爭執,,
https://news.ltn.com.tw/news/life/breakingnews/3479878,交通部擴大召回遊覽車、客運衝擊清明疏運？業者︰影響不大,,
https://news.ltn.com.tw/news/life/breakingnews/3479457,03/26 各報重點新聞一覽,,
https://news.ltn.com.tw/news/life/paper/1439271,蘇花6死事故// 少兩顆螺絲 座椅甩飛奪命,,
https://news.ltn.com.tw/news/life/breakingnews/3478911,召回遊覽車檢查產生營業損失  林佳龍：會給予業者保障及協助,,
https://news.ltn.com.tw/news/life/breakingnews/3478819,蘇花公路遊覽車撞山釀6死  運安會：靠窗座位少2顆螺絲固定,,
https://news.ltn.com.tw/news/life/breakingnews/3478347,騰龍遊覽車事故調查 王國材：2個月內公布初步結果,,
https://news.ltn.com.tw/news/life/breakingnews/3478293,蘇花車禍交部召回718輛遊覽車檢測 王國材：清明連假前完成,,
https://news.ltn.com.tw/news/society/paper/1439164,自由日日shoot》蘇花6死車禍／檢：有人為因素 騰龍司機百萬交保,,
https://news.ltn.com.tw/news/society/paper/1439163,自由日日shoot》多數遊覽車 安全門側無鋼樑,,
https://news.ltn.com.tw/news/life/breakingnews/3477881,林佳龍下令召回名盛打造718輛遊覽車 檢核前暫停營運,,
https://news.ltn.com.tw/news/society/breakingnews/3477819,遊覽車蘇花撞山壁釀6死39傷 司機百萬交保原因曝光,,
https://news.ltn.com.tw/news/society/breakingnews/3477653,蘇花遊覽車撞山壁釀6死 肇事駕駛100萬交保,,
https://news.ltn.com.tw/news/life/breakingnews/3477493,運安會指騰龍遊覽車座椅安裝有結構性問題 交通部：已赴車廠實核,,
https://news.ltn.com.tw/news/politics/breakingnews/3477430,蘇花車禍罹難者家屬捐復康巴士 侯友宜：感謝造福更多人,,
https://news.ltn.com.tw/news/life/breakingnews/3477380,28位不老騎士環島 將挑戰心形公路完成「愛心」軌跡,,
https://news.ltn.com.tw/news/life/breakingnews/3477104,蘇花6死車禍 運安會：肇事騰龍遊覽車發現車體結構系統性問題,,
https://news.ltn.com.tw/news/society/breakingnews/3477085,蘇花遊覽車撞山壁釀6死  肇事司機今出院赴宜蘭地檢署複訊,,
https://news.ltn.com.tw/news/society/breakingnews/3476988,騰龍遊覽車釀6死 游姓司機今出院到地檢署複訊,,
https://news.ltn.com.tw/news/life/paper/1438929,清明連假交通疏導 宜警動員3千人,,
https://news.ltn.com.tw/news/life/breakingnews/3476135,清明連假將至 國5單日預估7.1萬輛車流,,
https://news.ltn.com.tw/news/life/paper/1438585,遊覽車事故 遺愛人間 21歲女罹難 家屬捐復康巴士,,
https://news.ltn.com.tw/news/life/breakingnews/3474250,21歲女蘇花斷魂理賠金 家屬將捐復康巴士遺愛人間,,
https://news.ltn.com.tw/news/politics/paper/1438441,一週大事》3月14日至20日,,
